11295,ShinBot,1
11296,ShinjimanBot,1
11297,ShinmaBot,1
11298,Shintyrobot,1
11299,Shiny robot girl,1
11300,ShinyPinkRobot,1
11301,ShinySteelRobot,9
11302,Shinymetalrobot,1
11303,Shinyrobot,1
11304,ShipmasterBot,1
11305,Shirleybot,1
11306,Shitbot,1
11307,Shitebot,1
11308,ShitiBot,1
11309,Shivam.abbot,1
11310,Shizbot,1
11311,Shkrobot,3
11312,Shmobot,4
11313,Shmubabot,1
11314,Shobot,1
11315,ShockBot,1
11316,ShockingBot,1
11317,Shokbot,1
11318,ShonagonBot,1
11319,Shophotbot,1
11320,Shoprobot,2
11321,Shotbot,1
11322,Shourbot,1
11323,Shoutboundbot,1
11324,Showbot,1
11325,Showerbot,1
11326,Shrewsbury Abbot,1
11327,Shrinkbot,1
11328,Shuaib-bot,36
11329,ShubBot,1
11330,Shubot 94,1
11331,ShuregBot,1
11332,Shuribot,1
11333,ShurikenBot,1
11334,ShutDownCleverBot,1
11335,SiLveRLeaD Bot,1
11336,SiRobot,1
11337,Sibbot,1
11338,Sicbot,1
11339,Sichtbot,1
11340,Sichter-bot,1
11341,SicilianoBot,3
11342,Sick Bot,1
11343,Sickrobot,1
11344,Siddhartha Ghai bot,2
11345,Siddlbot,1
11346,Sidebot,1
11347,Sidnbot,3
11348,SidoBot,1
11349,SieBot,285
11350,SiebekenBot,1
11351,Siebot,1
11352,SiemiBot,3
11353,Siev-Bot,1
11354,SigBot,1
11355,Siggydavebot,1
11356,SigmaBot,1
11357,Sigmabot,1
11358,SignaBot,1
11359,Signpost Book Bot,1
11360,Silas Talbot,1
11361,Silentbot,1
11362,SillyBot,1
11363,SillyTomBot,1
11364,Sillyrobot,4
11365,Silver Spoon Bot,1
11366,SilverBOT,1
11367,Silverio paquibot jr,1
11368,SilvermineBot,2
11369,Silverobot,1
11370,Silviadalbot,2
11371,Silvianbot,1
11372,SilvonenBot,285
11373,Sim Kill Spy Bot,1
11374,Simbot,1
11375,SimeonBot,2
11376,Simmbot,1
11377,Simon robot,1
11378,Simon talbot fan,1
11379,Simon29Bot,2
11380,Simona talbot,1
11381,Simonbot,1
11382,SimoneBot,1
11383,Simonflabbot,1
11384,Simple.DYKBot,1
11385,SimpleBot,1
11386,SimplePageFetcherBot,1
11387,SimpleVandalBot,1
11388,Simplebot,2
11389,Simpsonbot,1
11390,Simrobot,1
11391,Simsalabim-bot,2
11392,SinBot,2
11393,Sinarjayaperabot,1
11394,Sinbundangbot,1
11395,Sine Bot. (talk),1
11396,SineBot,1
11397,SinicaBot,3
11398,Sinobot,2
11399,Sinuxbot,1
11400,SiocWikiBot,4
11401,Sipbot,2
11402,Sir Abraham Van Helsing Bot,7
11403,Sir Enkil Bot,7
11404,Sir Louis Point du Lac Bot,252
11405,Sir Nicholas de Lenfent Bot,6
11406,Sir talbot 123,1
11407,SirBot,1
11408,SirKBot,1
11409,Sirbot,1
11410,SireBot,1
11411,Sirhappymobot,1
11412,Siribot,3
11413,Sirius Zwarts Bot,104
11414,Sirk nibot,1
11415,Sirrobot,1
11416,Sirtalbot,1
11417,Sisbot,1
11418,SiteBot,1
11419,Sixaxisrobot,1
11420,SixologyBot,1
11421,Sjundebot,2
11422,Sk!dbot,2
11423,Sk-Bot,1
11424,Sk8itbot,1
11425,Sk8rowbot,1
11426,Skagedalobot,1
11427,Skagedals adminbot,1
11428,Skalbot,2
11429,Skankbot,1
11430,Skarobot,1
11431,Skatebot,1
11432,Skautobot,1
11433,Skeletobot,1
11434,SkiBot,1
11435,Skidbot,4
11436,SkiersBot,1
11437,Skilesbot,1
11438,Skillfulabbot,1
11439,Skilzbot,1
11440,Skinnybot,1
11441,Skipbot,1
11442,Skirobot,1
11443,Skitlesbot,1
11444,SkittyBot,1
11445,Skizbot,1
11446,SkizzBOT,1
11447,Skjackey tse-bot,2
11448,Skobot,1
11449,SkremnaBot,1
11450,SkroBot,2
11451,Skrobot,1
11452,Skumarlabot,1
11453,Skumbot,1
11454,Skunkbot,4
11455,Skunkobot,1
11456,Skutbot,3
11457,SkyBot,2
11458,SkyBot (usurped),1
11459,SkyBot 1,1
11460,SkySkyBot,1
11461,Skybot,5
11462,Skybot member joe,1
11463,Skyebot,1
11464,SkylinBot,1
11465,Skynetbot,1
11466,Skyrobot,1
11467,Skywalker Bot,1
11468,Slackjawedrobot,1
11469,Sladjanasobot,4
11470,Slagbot,1
11471,Slaggbot,1
11472,SlakrBot,1
11473,Slambot,1
11474,Slanderbot,1
11475,SlapBot,1
11476,Slash robot,1
11477,Slashbot,1
11478,Slasher with Robot,1
11479,Slavbot,1
11480,Slavko Šobot,1
11481,Sledge ebot,1
11482,Sleebot,1
11483,Sleepbot,1
11484,Sleepingrobot,1
11485,Sleepyrobot,1
11486,Slevinski-bot,1
11487,SlfiBot,1
11488,Slickrobot,2
11489,Slimbot,1
11490,SlimeBot,1
11491,Slingbot,1
11492,SlivBot,1
11493,Slobot,4
11494,SlodaveBot,1
11495,Slonbot,1
11496,Slonchobot,1
11497,Slotbot,1
11498,Slowbot,1
11499,Slowrobot,1
11500,Slslbot,3
11501,Sludgebot,1
11502,Slutbot,1
11503,Smacbot,6
11504,SmachBot,1
11505,Smack Bot,1
11506,SmackBot,272
11507,SmackBot (sul),1
11508,SmackallBot,1
11509,Smackbot,1
11510,Smackbotautorobot,1
11511,Smackobot,1
11512,Smakbot,1
11513,Small penis bot,1
11514,Smallbot,2
11515,Smallhunterbot,1
11516,Smalltownabbot,1
11517,SmartBot,1
11518,SmartRobot,1
11519,Smartbot,28
11520,Smartbot (-20090705),1
11521,Smartbot (SUL),1
11522,SmartcuteBot,1
11523,Smartweb Bot,1
11524,Smashbot,1
11525,Smashenbot,1
11526,Smegbot,1
11527,SmeiraBot,2
11528,SmeiraBot2,1
11529,Smialbot,1
11530,SmileBot,2
11531,Smirkbot,1
11532,SmirnofLearyBot,2
11533,Smithcool bot,1
11534,Smltalbot,2
11535,Smobot,1
11536,Smock bot,1
11537,Smoke bot,1
11538,Smoking-robot,3
11539,SmoothWind-BOT,1
11540,Smremde bot,1
11541,Smtp-bot,1
11542,SmyleBot,1
11543,Sn1pebot,1
11544,SnackBOT,1
11545,Snaevar-bot,20
11546,Snake robot podium,1
11547,Snake311Bot,1
11548,SnakeBot,2
11549,Snakebot,2
11550,Snakebot-Operator,1
11551,Snapshotrobot,1
11552,Snapzybot,3
11553,Sneakerbot,1
11554,Sneakytalbot,1
11555,Snebot,1
11556,SneeuwBot,1
11557,SneezyRobot,1
11558,Snembot,2
11559,Snidebot,1
11560,SniperBot,1
11561,Sniperbot,1
11562,Snobot,2
11563,Snoobsaibot,2
11564,Snooglebot,1
11565,Snookerrobot,1
11566,SnoopBot,1
11567,Snotbot,1
11568,SnouffBot,2
11569,SnowBot,2
11570,SnowEaterBot,1
11571,Snowbot,270
11572,Snozzlebot,1
11573,Snurlbot,1
11574,Snxbot,1
11575,So-Mr.Z-bot,1
11576,SoapBot,1
11577,Sobhan ankabot,2
11578,SobhanaBot,1
11579,Sobot,2
11580,Sobot.slavko,1
11581,Socat H. Shazbot,1
11582,Soccer robot,1
11583,SocialBot,1
11584,SocialScannerBot,1
11585,SociopathicAutobot,1
11586,Sociorobot,4
11587,SockBot,1
11588,SockPuppetBot,1
11589,SocketBot,1
11590,Sockpuppet creation bot,1
11591,SocksBot,1
11592,Sodabot,2
11593,SoerenBot,1
11594,Soergbot,1
11595,Soft robot,1
11596,SoftBot,46
11597,Softcorerobot,1
11598,Sokbot,1
11599,Sol bot,1
11600,SolarBot,1
11601,Solbot,2
11602,SoleRobot,1
11603,Solidgoldrobot,1
11604,SoloBot,1
11605,Solobot Danny,2
11606,Solobot danny,2
11607,Solrobot,1
11608,SolumeirasBot,1
11609,SolveBot,12
11610,SolvensPLBot,1
11611,Somalia-RevBot,1
11612,SombreroBot,1
11613,Some Fanbot,1
11614,SomeBot,21
11615,SomeKindofRobot,1
11616,Somerobot,3
11617,Somnabot,1
11618,Sonderangebot,1
11619,Sonicboonbot,1
11620,Sonofgobot,2
11621,SonphanBot,1
11622,Soobot,1
11623,Soozbot,1
11624,SoraBot,2
11625,Sorabot endiren,1
11626,SorasBot,1
11627,Sorbot,1
11628,Sorcerybot,2
11629,Sorobot,7
11630,Sortibot,1
11631,SosSWBot,1
11632,SotialeBot,2
11633,Sotubot,1
11634,Soulbot,285
11635,Souloftherobot,1
11636,Soulphlebot,1
11637,SoulsTrialBot,1
11638,Soumya appbot,1
11639,SoupBot,2
11640,Souphatrobot,1
11641,SourceBot,2
11642,SousseBot,3
11643,South Carolina Vandalbot on Wheels!,1
11644,SouthparkfanBot,1
11645,Sovietbot,1
11646,Sovietrobot,1
11647,SoxBot,285
11648,SoxBot II,1
11649,SoxBot III,1
11650,SoxBot IV,1
11651,SoxBot IX,1
11652,SoxBot V,1
11653,SoxBot VI,1
11654,SoxBot VII,1
11655,SoxBot VIII,1
11656,SoxBot X,1
11657,SoxBot XlV,1
11658,SoxBot XllV,1
11659,SoxDotBot,1
11660,SoxrockBot,1
11661,Soxtherobot,1
11662,Soybot,2
11663,Soyk-bot,1
11664,Sp.talbot,1
11665,SpBot,285
11666,Space Robot,1
11667,SpaceBirdyBot,9
11668,SpaceBot,1
11669,SpaceFactsBot,1
11670,Spacebarrobot,1
11671,Spacebot,1
11672,Spacerobot,1
11673,SpadeBot,4
11674,Spagbot,1
11675,Spam Bot!!!!!!!!!!!!,1
11676,Spam bot,1
11677,Spam robot,2
11678,SpamBot,9
11679,SpamReportBot,1
11680,Spambot,5
11681,Spambot 3000,1
11682,Spambot L33T,1
11683,Spambot elvis,1
11684,Spambot whatutalkinbout,1
11685,Spambotbot,1
11686,Spamlinkbot,1
11687,SpammerTrapBot,1
11688,Spamrobot,1
11689,SpanBot,1
11690,Spanglebot,1
11691,Spankbot,1
11692,Spanobot,1
11693,SparcomBot,1
11694,SparkBot,1
11695,Spartbot,1
11696,Spazbot,1
11697,SpeakBot,1
11698,SpeakerBot,3
11699,SpebiBot,1
11700,Specialbot,1
11701,SpectralBot,1
11702,Speedbot,1
11703,Speedobot,1
11704,Speedracerbot,1
11705,Speedy Deletion Bot,1
11706,SpeedyBot,5
11707,SpeedyBotA,1
11708,Speedybot,1
11709,SpellCheckBot,1
11710,SpellCheckerBot,1
11711,Spellbot,1
11712,SpellingBot,1
11713,Spencebot,1
11714,Spencerbot,2
11715,Spensbot,1
11716,SpermBot,3
11717,Spermbot,1
11718,Spider bot,1
11719,Spider-bot,1
11720,Spiderbebot,1
11721,Spiderbot,2
11722,Spiderobot,1
11723,Spidey665BOT,1
11724,SpideyBot,1
11725,Spiele the Robot,1
11726,SpiffyBot,1
11727,Spikebot,1
11728,Spikybebot,1
11729,SpillingBot,13
11730,Spinbot,1
11731,SpiriBot,4
11732,Spittinkbot,1
11733,SpmRmvBot,1
11734,Spockbot,1
11735,Spofferbot,1
11736,Spokbot,1
11737,SpolaBot,1
11738,Spomenicaš,1
11739,SpongeBot (usurped),1
11740,SpookyRobot,1
11741,SpooneRedirectBot,1
11742,Sporbot,1
11743,SporkBot,5
11744,SportBot,1
11745,Sportbot,1
11746,SportiBot,1
11747,Sportnetbot,2
11748,Sports BOT 2002,1
11749,Sportsbot,1
11750,Spraybot,1
11751,SpreadthesignBot,4
11752,Springbot,2
11753,SprinterBot,1
11754,SpsBot,1
11755,SpyBot,13
11756,Spybot,7
11757,Spybot search and destroy,1
11758,Spyderrobot,1
11759,Spyrobot,1
11760,SpywareBot,2
11761,SqBot,1
11762,Sqandobot,1
11763,SquBot,1
11764,Squarerobot,2
11765,Squeebot,5
11766,Squigglebot,1
11767,Squigglybot,1
11768,Squirrelbot,1
11769,SrBot,1
11770,SrMicoBot,3
11771,SrbBot,1
11772,Srbot.tbouk,1
11773,SreeBot,263
11774,Sribot,1
11775,Srihari the robot,1
11776,SrinivasaBot,1
11777,Srobot,1
11778,Srybot,1
11779,Ssbot,1
11780,Ssskrobot,1
11781,St bot,1
11782,St. Mr.Robot de von Lucky,1
11783,St3alth-bot,1
11784,StGBot,1
11785,Staasiabot,1
11786,Stabbybot,1
11787,StackBot,1
11788,Staeckerbot,1
11789,Staffwaterboybot,1
11790,Staggerbot,1
11791,Stahlbot,1
11792,Stalbot,2
11793,Stanbot,1
11794,Standardrobot,1
11795,Stanfordpandabot,1
11796,StanislavRobot,2
11797,Stanleybot,1
11798,Stanleydrobot,1
11799,Stanthelovebot,1
11800,StarBOT,1
11801,StarBot,2
11802,Starbot,1
11803,Starebot,1
11804,Stargebot,1
11805,Starkbot,1
11806,StarrBot,1
11807,Starshiprobot,1
11808,StarusBot,4
11809,Staszek Jest Jeszcze Szybszy,1
11810,StatBot,1
11811,Statbot,24
11812,Statikrobot,1
11813,Stationarybot,1
11814,StatisticianBot,1
11815,StatisticsBot,1
11816,StatistikBot,5
11817,StatsBot,1
11818,StatusBot,1
11819,Steakrobot,1
11820,SteamBot,1
11821,Stebot,1
11822,SteefBot,3
11823,Steembot,1
11824,SteenthIWbot,284
11825,Steenthbot,4
11826,Steeventalbot,3
11827,StefBot,1
11828,Stefan2bot,1
11829,StefanBot,1
11830,Stefanus bot,1
11831,Stefbot,1
11832,Stefobot,1
11833,Stefrobot,1
11834,Stelabot,1
11835,StemBot,1
11836,Stenobot,1
11837,StepaBot,1
11838,Stepbot,1
11839,Stephaniechobot,1
11840,Stephbot,1
11841,Stephen Salimbot,1
11842,StephenColbertBOT,1
11843,Stephensabot,1
11844,Sterkebakbot,1
11845,Sterkebot,3
11846,Sternbot=win,1
11847,SternthalerBot,1
11848,Stesbot,1
11849,SteveBot,2
11850,SteveRBot,5
11851,SteveTalbot,1
11852,Stevebot,1
11853,Steven Saibot,2
11854,Steven Talbot,1
11855,Stevencabot,1
11856,Stevenchabot,1
11857,Stevetherobot,1
11858,Stevetrobot,1
11859,Stevilbot,1
11860,StewardBot,1
11861,Stewbot,1
11862,StewieBot,1
11863,StichprobenBot,2
11864,StickyWikiBot,1
11865,StigBot,285
11866,StillwaterBot,1
11867,Stimbot,1
11868,Stinkbot,1
11869,Stizzybot,1
11870,StoRe-Bot.!,1
11871,Stobot,1
11872,StockBot,3
11873,StofBot,3
11874,StoffeBot,1
11875,Stolkwikibot,2
11876,Stompybot,1
11877,Stonebot,1
11878,Stonekenshopbot,1
11879,Stop Drop Robot,1
11880,StormBot,1
11881,StormDaebot,2
11882,StormRoBoT,1
11883,Stormybot,1
11884,StoroaceBot,1
11885,Str4ndBOT,78
11886,Strainubot,2
11887,Strangbot,1
11888,StrangnetBot,1
11889,StrangoBot,1
11890,Strannik robot,1
11891,Strbot,2
11892,Streblo-Bot,1
11893,Stringbot,1
11894,Strobot,1
11895,Strommops-Bot,10
11896,Structor,1
11897,Strutbot,1
11898,StrynBot,2
11899,Stub-bot,1
11900,StubBot,1
11901,StubListBot,1
11902,StubSyncBot,1
11903,Stubot,1
11904,Studioinkbot,1
11905,StudyRecruitmentBot,1
11906,StugGbot,1
11907,StummiBot,1
11908,StumpBot,1
11909,Stuper robot,1
11910,Stupiddogbot,1
11911,Stv.bot,3
11912,Stwalkerbot,4
11913,StyleBot,3
11914,Styobot,1
11915,StéBot,1
11916,Sua bot,1
11917,Subhabot,1
11918,SubjectRecruitmentBot,1
11919,SublightBot,1
11920,Subliminal robot,1
11921,Subnockbot,1
11922,SuboT,1
11923,Subot,1
11924,Subrobot,1
11925,SubstBot,2
11926,SubstWelcomeBot,1
11927,Suburbanrobot,1
11928,Subutherobot,1
11929,SubwayBot,2
11930,SuccuBot,1
11931,Suckerbot,1
11932,SudarshanPBot,1
11933,Sudebot,2
11934,Suelen Scarabot,1
11935,Sugarbot,1
11936,SugerMagnoliaBOT,1
11937,SuggestBot,268
11938,SuiBot,7
11939,Suibot,1
11940,Suicidebot,1
11941,SuisuiBot,58
11942,Sullbot,1
11943,Sumantabot,1
11944,Sumibot,1
11945,Sumnibot,1
11946,Sumurai8-Bot,2
11947,SunBot,6
11948,SunCreatorBot,1
11949,Sunbeam Talbot,1
11950,Sunbeam-Talbot owners\,1
11951,Suncrobot,1
11952,SundarBot,2
11953,Sunridin.bot,1
11954,Sunshine bot,2
11955,Suomenkielinen Bot,1
11956,Suomirobot,1
11957,Super Special Spam Bot,1
11958,Super robot,1
11959,Super robot Vampire with lasers,1
11960,Super robot wars f91,1
11961,Super rovorobot,1
11962,Super-ninja-robot-man,1
11963,SuperBOT,1
11964,SuperBot,3
11965,SuperBowlAutoBot,1
11966,SuperCutie X473Bot,1
11967,SuperEditingDudeBot,1
11968,SuperKillBot,1
11969,SuperNiceBot,1
11970,SuperRobot,1
11971,SuperSugarbot,1
11972,Superawesomerobot,1
11973,Superbigrobot,1
11974,Superbootbot,1
11975,Superbot,1
11976,Superboybot,1
11977,Supercabot,1
11978,SupercopaBot,1
11979,Supergabot,2
11980,Supergiantrobot,1
11981,Superhappyrobot,1
11982,SuperiorRobot,1
11983,Superipbot,1
11984,Superman Robot,1
11985,Supermario lawbot,1
11986,Supermariorobot,1
11987,Superninobot,2
11988,Superpurplerobot,1
11989,Superrajbot,1
11990,Superspambot,1
11991,Superswaggyswagbot,1
11992,Supertinyrobot,1
11993,Superwikibot,1
11994,Superzerocool,9
11995,SupoerBot,1
11996,SupplyInsightbot,1
11997,Supremebot,1
11998,SuprememangaBot,1
11999,Suprobot,1
12000,SurahBot,2
12001,SurenaBot,91
12002,Surfinsharkbot,1
12003,SurgeJoebot,1
12004,SuriBot,1
12005,SurnameBot,4
12006,Surobot,1
12007,SurveyBot,1
12008,SusBot,2
12009,Susaca cabot,1
12010,SusanBot,1
12011,Suuntaa antava bot,1
12012,Suvitbot,1
12013,Suzbot,1
12014,SuzuyoshiBot,1
12015,Sv.Robot,1
12016,SvBOT,3
12017,Sval972bot,6
12018,Svebot,2
12019,Svenbot,1
12020,Svensson1bot,1
12021,Sverbot,1
12022,Sverrebot,1
12023,SvickBOT,11
12024,Swagbot,1
12025,Swaggabot,1
12026,Swanbot,2
12027,SwarmBot,1
12028,Swatbot,1
12029,Swedeni bot,1
12030,Sweenbot,1
12031,Sweepbot,1
12032,Sweetie-bot,1
12033,Sweetloukillbot,1
12034,SwiftBot,1
12035,Swifty Bot,1
12036,Swigbot,1
12037,SwikiBot,3
12038,SwimBot,1
12039,Swimmingbot-awb,1
12040,Swindbot,4
12041,SwineBot,1
12042,Swinterbot,1
12043,SwipeBot,1
12044,Swobot,1
12045,Sybot,3
12046,Sybot 1,1
12047,Sybot uk,1
12048,Sydtalbot,1
12049,Sylvain.barbot,1
12050,Sylvie-lebot,1
12051,Symac bot,1
12052,Symbot,1
12053,SynBot,1
12054,SynEagleBot,1
12055,SynthBot,3
12056,Synthbot,1
12057,Synthebot,285
12058,Syopbot,1
12059,Sypebot,1
12060,Syrcatbot,1
12061,Sysbot,1
12062,Sysop Admin Bot Script Jimbo Wales,1
12063,Systembot,2
12064,Systemrobot,4
12065,Systemsbot,1
12066,Sz-iwbot,285
12067,Sz-iwbot (SUL),1
12068,SzabBot,1
12069,Szabi Abbot,4
12070,Szabot,3
12071,Szaibot,1
12072,Szajbot,1
12073,SzajciBot,2
12074,Szczepan.bot,2
12075,Sztakipediabot,2
12076,Sérgio Botêlho,1
12077,SétaBot,2
12078,SóxBot libels good faith users,1
12079,Søren1997Bot,2
12080,Sİbot,1
12081,T BOT,1
12082,T u d u bot,1
12083,T-Bot,1
12084,T-bot,1
12085,T-robot,2
12086,T3-M4BOT,1
12087,TAMMBot,6
12088,TANGUYCABOT,3
12089,TANKABBOT,1
12090,TAOBot,2
12091,TAP Bot,5
12092,TAP Bot 1,1
12093,TARBOT,21
12094,TBloeminkBot,3
12095,TBot,3
12096,TBot Alpha,1
12097,TDYKArchiveBot,1
12098,TECHNOBOT,1
12099,TEMPbot,1
12100,TENYSAUCEBOT,1
12101,TFA Protector Bot,1
12102,TFAProtectorBot,1
12103,THE ALLYUNION BOT 2006,1
12104,THE CITY OF WIKIPEDIAIAAI SUCKSSSSSS ITS BOT IS CRAP,1
12105,THE HEADER MUST REMAIN IN THE SANDBOX (BOT)!,1
12106,THEBADROBOT,1
12107,THEJAMBOT,1
12108,THEROBOT.VENKI,1
12109,THUrobot,1
12110,TLAbot,1
12111,TMLBot,1
12112,TPBot,1
12113,TPO-bot,1
12114,TQ-Robó,1
12115,TRVillageBot,1
12116,TRYPPNbot,2
12117,TS-Interwikibot,1
12118,TSM Fairuse Bot,1
12119,TT Bot,1
12120,TTObot,1
12121,TTalbot,1
12122,TVT-bot,6
12123,TW AIV helperbot,1
12124,TWGBot,3
12125,TXiKiBoT,285
12126,TaBOT-zerem,285
12127,Taalbot,1
12128,Tabata Scrobot,1
12129,Tabbot,1
12130,Tabot,3
12131,Tabot Ministries,1
12132,Tabot-tabe,2
12133,TacBot,1
12134,Tachikoma robot,1
12135,Taco Bot,1
12136,Tactilerobot,1
12137,Tadas12-bot,1
12138,Tadasubot,1
12139,Tadeuszchorbot,1
12140,TaeBot,1
12141,TagBot,1
12142,TagsBot,1
12143,Tahir-bot,21
12144,Taijirobot,2
12145,TaisyoBOT,1
12146,TaiwanBot,1
12147,TajniakBot,1
12148,TakabegBot,1
12149,TakabekBot,1
12150,TakabeqBot,2
12151,Takbot,1
12152,Takeshi Robot,1
12153,Takestanrobot,1
12154,Tal bohbot,1
12155,Tal-e-bot,1
12156,Talabot,5
12157,Talbot,10
12158,Talbot Kandy,1
12159,Talbot Matt,1
12160,Talbot Mcdirt,1
12161,Talbot Perry Simons,1
12162,Talbot Shoes LTD,1
12163,Talbot Street,1
12164,Talbot Tagora,1
12165,Talbot Yancy,1
12166,Talbot annie,1
12167,Talbot de,1
12168,Talbot mike,4
12169,Talbot nahial,1
12170,Talbot yancey,1
12171,Talbot-,1
12172,Talbot-11,1
12173,Talbot.sp,1
12174,Talkbot,1
12175,Talkerbot,1
12176,Talkerman BOT,1
12177,Talkindexbot,1
12178,Talkingrobot,1
12179,TallBot au,1
12180,Tallbot,1
12181,TallyBot,1
12182,TambonBot,1
12183,Tambot,1
12184,Tamibot,1
12185,TamilBOT,3
12186,Tammytalbot,1
12187,TanaBot,5
12188,Tanaatsisarobot,1
12189,Tanbot,1
12190,Tangobot,3
12191,Tanhabot,14
12192,Tanibot,1
12193,Tank And Madbot,1
12194,TankBot,1
12195,Tankebbot,1
12196,TannerBot,1
12197,TanoBot,1
12198,Tanqbot,1
12199,Tantalbot,1
12200,Tanvirbot,1
12201,Taobot,2
12202,TapuriaBot,3
12203,TarBot,2
12204,TarHippoBot,21
12205,Tarabot,16
12206,Tarbot,1
12207,TarkMalbot,1
12208,Tarl Cabot,1
12209,Tarlbot,1
12210,Tarrbot,1
12211,TascoBot,1
12212,Tashabot,1
12213,TaskBOT,1
12214,Tassbot,1
12215,Tassobot,1
12216,Tat1642bot,3
12217,Tatanka Bot,2
12218,Tatarbot,1
12219,Tate mbot,1
12220,Tatiana L. Zabot,1
12221,Tatiana Lisboa Zabot,1
12222,Tatobot,1
12223,TatorBot-unicodify,1
12224,Tattoorobot,1
12225,Tatyabot,3
12226,TauBot,1
12227,TauerBot,1
12228,Tavvkerbot,1
12229,Tawbot,3
12230,Taweetham-bot,2
12231,Taweethaも,1
12232,Taweethaモ,1
12233,Tawfeeqalrobot,1
12234,TawkerBot,1
12235,Tawkerbot,2
12236,Tawkerbot 122,1
12237,Tawkerbot On Wheels,1
12238,Tawkerbot!!!!,1
12239,Tawkerbot2,1
12240,Tawkerbot4,1
12241,Tawkerbot4 (Talk I contribs) (BOT - rv,1
12242,TaxBot,1
12243,Taxbot,1
12244,TaxoBot,2
12245,Taxobot,1
12246,Taxobot (usurped),1
12247,Taxobot 1,1
12248,Taxobot 2,1
12249,Taxobot 3,1
12250,Taxobot 6,1
12251,Taxobot 7,1
12252,Taxobot userper,1
12253,Taybot,1
12254,Taye talbot,1
12255,Tbot,1
12256,Tbot (usurped),1
12257,Tcabot,1
12258,TchoŘoBot,5
12259,TcncvBot,1
12260,Tcuinfobot,1
12261,TdeBot,8
12262,Tdrebot,1
12263,TdvBot,1
12264,Tdw2013bot,1
12265,TdwmBot,2
12266,Tdxiangbot,1
12267,Teabot,1
12268,TeachBot,1
12269,Teachbot,1
12270,Team LamBot 3478,2
12271,Team OTRS-Bot,1
12272,Team Silly Hat Robot Arms,1
12273,Team87gBOT,1
12274,Teamabbot,3
12275,Teamrobot,1
12276,Teapotbot,1
12277,Tebot,2
12278,Tec-search.bot,1
12279,TecBot,1
12280,TechBot,285
12281,Techa4bot,1
12282,Techbot,1
12283,Techman224 Interwiki Bot,2
12284,Technicianbot,1
12285,TechniqueBot,1
12286,Tecpatl-Bot,18
12287,TedTheTurbot,1
12288,TedderBot,1
12289,Tedharbot,1
12290,TediBot,2
12291,Teebot,2
12292,Teemobot,1
12293,Teenagerobot,1
12294,Teerasakjindabot,1
12295,Tegebot,7
12296,TehWikiBot,1
12297,Tehautobot,1
12298,Tehgamerpowerbot,1
12299,TekBot,1
12300,Teknobot,1
12301,Telebot,2
12302,Telesbot,1
12303,Telif Bot,1
12304,TellyaddictBot,1
12305,TembelBot,1
12306,Tembelejderha bot,1
12307,Tembot,1
12308,TempDeletionBot,1
12309,Template Maintenance Bot,1
12310,TemplateBot,1
12311,Templateclearbot,1
12312,Tempurebot,1
12313,TennisBot,2
12314,Tenorbot,1
12315,TeoBot,252
12316,Tepsobot,3
12317,TerVintaBot,1
12318,Terfili-bötli,1
12319,TerminatorBot,1
12320,Terminatorbot,1
12321,Terrabot,41
12322,Terrbot,1
12323,Terrible broom bot,1
12324,Terribletalbot,1
12325,TerrorBot,1
12326,Terrybot,1
12327,Terubot,1
12328,TeslaBot,5
12329,Teslabot,1
12330,Test f*ck Misza13 uses a bot to block usernames,1
12331,Test2011.bot,1
12332,TestAccount is HelperBot on Wheels Workingggggggggg,1
12333,TestBot,5
12334,TestEditBot,6
12335,TestItBOT,2
12336,TestTheBot,1
12337,Testaccountfornamebot,1
12338,Testbot,4
12339,Testerbot,1
12340,Testing Bot,1
12341,Testing.the.namewatcherbot.fr,1
12342,Tetebot,2
12343,TethBot,1
12344,TetrixBot,2
12345,Tets-Bot,1
12346,Tevabot,1
12347,Tevbot,1
12348,Texbot,1
12349,Textbot,1
12350,TftsBot,1
12351,Tgbot,2
12352,TgrBot,2
12353,ThBot,11
12354,ThaAutobot,1
12355,Thabot,2
12356,Thadius856AWB,1
12357,ThaiBot,1
12358,Thalidomide Robot,1
12359,Thanh.robot,1
12360,Thar Robot,1
12361,TharntonBot,1
12362,That Bot,1
12363,That bot nasty,1
12364,That fucking fuck bot gave his bot admin powers&comma; curps,1
12365,ThatOneRobot,1
12366,ThatRobot,1
12367,Thatbloodyrobot,1
12368,Thatskarobot,1
12369,The Abbot *7,1
12370,The All-Carolina Vandal-bot Conference,1
12371,The Analog Robot,1
12372,The Anomebot,1
12373,The Anomebot2,2
12374,The Anonybot,1
12375,The Auto-categorizing Robot,1
12376,The Bob Talbot,1
12377,The Bot,3
12378,The Bot Lies Down,1
12379,The Cosmos Bot,1
12380,The GA robot,1
12381,The Great Gitten Huff of OMG&comma; Misza13 IS RUNNING AN ILLEGAL BOT,1
12382,The Ibot,3
12383,The Mechanical Robot,3
12384,The One Bot,1
12385,The Polish Bot,2
12386,The RedBot,1
12387,The Return of WWWBot,1
12388,The Robot 2000,3
12389,The Robot Devil,1
12390,The Robot Devil 666,1
12391,The Robot Master,1
12392,The Sabot-Fox,1
12393,The Sabotør,2
12394,The Shazbot,1
12395,The Smithbot,1
12396,The Smokebot,1
12397,The Stop It Bot,1
12398,The Wikibot,1
12399,The abbot,1
12400,The bot won\,1
12401,The codebot,1
12402,The flobot,1
12403,The flying robot tree,1
